"id","dz_user_id","dz_artist_id"
"1229","230433","113"
"1230","231899","113"
"1231","236724","113"
"1232","239332","113"
"1233","247177","113"
"1234","256116","113"
"1235","263267","113"
"1236","266221","113"
"1237","276362","113"
"1238","277609","113"
"1239","277705","113"
"1240","278249","113"
"1241","280257","113"
"1243","284699","113"
"1244","287156","113"
"1245","290450","113"
"1246","291097","113"
"1247","291589","113"
"1248","292083","113"
"1249","293140","113"
"1250","296055","113"
"1252","31382","114"
"1253","82836","114"
"1255","102094","114"
"1256","130134","114"
"1257","181399","114"
"1258","186429","114"
"1259","191626","114"
"1260","192894","114"
"1261","194989","114"
"1262","199427","114"
"1263","201107","114"
"1264","207116","114"
"1265","207188","114"
"1266","222166","114"
"1267","224187","114"
"1268","230059","114"
"1269","230078","114"
"1270","230138","114"
"1271","233472","114"
"1272","248187","114"
"1273","261316","114"
"1274","275250","114"
"1275","279630","114"
"1276","282309","114"
"1277","293455","114"
"1279","295275","114"
"1280","299759","114"
"1281","301046","114"
"1282","307470","114"
"1283","307900","114"
"1285","315518","114"
"1286","316883","114"
"1287","321522","114"
"1288","350289","114"
"1289","353961","114"
"1290","368946","114"
"1291","406192","114"
"1292","65386","115"
"1293","126635","115"
"1294","127214","115"
"1295","177363","115"
"1296","190307","115"
"1297","200470","115"
"1298","269002","115"
"1299","269338","115"
"1300","270855","115"
"1301","292878","115"
"1302","299624","115"
"1303","311158","115"
"1304","320373","115"
"1305","326931","115"
"1306","338797","115"
"1307","355624","115"
"1308","359046","115"
"1309","360330","115"
"1310","361866","115"
"1311","365185","115"
"1312","379249","115"
"1313","400049","115"
"1314","402486","115"
"1315","402574","115"
"1316","426416","115"
"1317","465692","115"
"1318","502854","115"
"1319","506814","115"
"1320","519641","115"
"1321","521252","115"
"1322","534652","115"
"1323","544909","115"
"1324","585675","115"
"1325","595444","115"
"1326","612726","115"
"1327","636407","115"
"1328","640122","115"
"1329","659864","115"
"1330","686002","115"
"1331","687733","115"
"1332","717715","115"
"1333","719223","115"
"1334","740303","115"
"1335","743414","115"
"1336","746757","115"
"1337","758553","115"
"1338","776481","115"
"1339","788563","115"
"1340","793125","115"
"1341","800944","115"
"1342","190519","116"
"1343","225913","116"
"1344","272786","116"
"1345","276681","116"
"1346","337245","116"
"1347","357915","116"
"1348","389678","116"
"1349","611230","116"
"1350","715134","116"
"1351","864748","116"
"1352","890128","116"
"1353","969135","116"
"1354","1076448","116"
"1355","1280336","116"
"1356","1325601","116"
"1357","1326753","116"
"1358","1339743","116"
"1359","1374956","116"
"1360","1380705","116"
"1361","1502351","116"
"1362","1505629","116"
"1363","1594415","116"
"1364","1625642","116"
"1365","1691535","116"
"1366","1797357","116"
"1367","1824884","116"
"1368","1847124","116"
"1369","1915726","116"
"1370","1922944","116"
"1371","2029898","116"
"1372","2105913","116"
"1373","2109304","116"
"1374","2134772","116"
"1375","2149609","116"
"1376","2179580","116"
"1377","2192656","116"
"1378","2206806","116"
"1379","2273646","116"
"1380","2284641","116"
"1381","2295910","116"
"1382","2410259","116"
"1383","2443652","116"
"1384","2462011","116"
"1385","2495958","116"
"1386","2538850","116"
"1387","2600542","116"
"1388","2603212","116"
"1389","2627434","116"
"1390","2631225","116"
"1391","2651248","116"
"1392","59637","117"
"1393","59841","117"
"1394","100936","117"
"1395","219349","117"
"1396","296395","117"
"1397","346334","117"
"1398","355271","117"
"1399","373080","117"
"1400","411674","117"
"1401","431186","117"
"1402","468058","117"
"1403","508311","117"
"1404","538199","117"
"1405","564856","117"
"1406","674446","117"
"1407","686827","117"
"1408","785950","117"
"1409","820773","117"
"1410","841840","117"
"1411","909021","117"
"1412","980382","117"
"1413","998021","117"
"1414","1105013","117"
"1415","1138586","117"
"1416","1143164","117"
"1417","1148695","117"
"1419","1302809","117"
"1420","1390764","117"
"1421","1396068","117"
"1422","1432093","117"
"1423","1441012","117"
"1424","1460644","117"
"1425","1483282","117"
"1426","1500175","117"
"1427","1502311","117"
"1428","1521659","117"
"1429","1529149","117"
"1430","1544372","117"
"1431","1554872","117"
"1432","1569340","117"
"1433","1584792","117"
"1434","1595805","117"
"1435","1610416","117"
"1436","1638177","117"
"1437","1642660","117"
"1438","399202","118"
"1439","1027647","118"
"1440","1411694","118"
"1441","2106239","118"
"1442","2456226","118"
"1443","2826991","118"
"1444","3148235","118"
"1445","3288059","118"
"1446","4190863","118"
"1447","5157980","118"
"1448","5209601","118"
"1449","5726094","118"
"1450","6307243","118"
"1451","6386589","118"
"1452","6389733","118"
"1453","7339784","118"
"1454","7401668","118"
"1455","7852068","118"
"1456","7902347","118"
"1457","7934559","118"
"1458","7992754","118"
"1459","8365057","118"
"1460","8524786","118"
"1461","8696040","118"
"1462","9503974","118"
"1463","9506017","118"
"1464","10574365","118"
"1465","10906508","118"
"1466","10971486","118"
"1467","11418374","118"
"1468","11474432","118"
"1469","11499835","118"
"1470","11611174","118"
"1471","12019066","118"
"1472","12173675","118"
"1473","12551587","118"
"1474","12698583","118"
"1475","12892776","118"
"1476","13033756","118"
"1477","13035406","118"
"1478","13147477","118"
"1479","13285597","118"
"1480","13420650","118"
"1481","14365925","118"
"1482","14461822","118"
"1483","14538664","118"
"1484","15011828","118"
"1485","15150780","118"
"1486","15260935","118"
"1487","15277224","118"
"1493","11128","119"
"1497","53524","119"
"1498","57576","119"
"1501","58074","119"
"1503","94402","119"
"1505","106860","119"
"1506","117393","119"
"1509","133769","119"
"1510","142016","119"
"1511","144862","119"
"1512","153207","119"
"1513","153346","119"
"1515","157420","119"
"1518","160344","119"
"1521","165623","119"
"1522","166951","119"
"1523","170726","119"
"1524","176467","119"
"1529","58523","120"
"1530","69629","120"
"1531","80677","120"
"1532","88628","120"
"1533","109542","120"
"1534","112622","120"
"1535","122816","120"
"1537","150908","120"
"1538","154240","120"
"1540","171710","120"
"1541","175791","120"
"1542","176047","120"
"1543","189774","120"
"1544","196315","120"
"1545","199672","120"
"1546","215856","120"
"1547","241700","120"
"1548","242024","120"
"1549","250553","120"
"1551","276176","120"
"1552","278285","120"
"1553","284292","120"
"1554","293520","120"
"1555","293896","120"
"1556","296774","120"
"1557","300059","120"
"1558","300927","120"
"1559","303806","120"
"1561","311948","120"
"1563","322465","120"
"1564","323814","120"
"1565","323924","120"
"1566","26354","121"
"1568","432461","121"
"1569","442923","121"
"1570","475490","121"
"1571","498383","121"
"1572","566719","121"
"1573","606884","121"
"1574","634708","121"
"1575","682761","121"
"1576","823251","121"
"1577","854720","121"
"1578","914330","121"
"1579","940069","121"
"1580","963217","121"
"1581","1052907","121"
"1582","1132052","121"
"1583","1154081","121"
"1584","1184313","121"
"1585","1236405","121"
"1586","1353059","121"
"1587","1478684","121"
"1588","1514669","121"
"1589","1518150","121"
"1590","1623511","121"
"1591","1635165","121"
"1592","1647170","121"
"1593","1655246","121"
"1594","1780302","121"
"1595","1903846","121"
"1596","1933182","121"
"1597","2029120","121"
"1598","2178927","121"
"1599","2209618","121"
"1600","2266205","121"
"1601","2279693","121"
"1602","2283639","121"
"1603","2362745","121"
"1604","2584891","121"
"1605","2595269","121"
"1606","2778712","121"
"1607","2821437","121"
"1608","2943824","121"
"1609","2997828","121"
"1610","3115400","121"
"1611","3118488","121"
"1612","3273987","121"
"1613","3393794","121"
"1614","3409593","121"
"1618","4156","122"
"1619","6469","122"
"1620","6654","122"
"1621","7568","122"
"1622","7840","122"
"1623","9760","122"
"1624","9777","122"
"1625","10862","122"
"1627","13116","122"
"1628","13177","122"
"1630","15425","122"
"1632","17934","122"
"1633","19543","122"
"1635","20958","122"
"1636","22201","122"
"1637","22538","122"
"1638","27514","122"
"1639","32043","122"
"1640","33655","122"
"1642","34430","122"
"1643","34766","122"
"1644","37731","122"
"1645","40802","122"
"1647","42118","122"
"1648","44039","122"
"1649","44066","122"
"1651","46578","122"
"1652","46701","122"
"1654","1654","123"
"1655","2070","123"
"1656","2301","123"
"1658","3362","123"
"1660","3520","123"
"1661","4103","123"
"1662","4637","123"
"1663","5531","123"
"1667","10450","123"
"1669","14165","123"
"1671","15027","123"
"1673","16244","123"
"1674","17324","123"
"1675","19298","123"
"1676","19944","123"
"1678","25368","123"
"1679","25473","123"
"1680","25515","123"
"1681","26568","123"
"1682","31414","123"
"1683","38144","123"
"1684","38908","123"
"1685","40380","123"
"1686","43210","123"
"1688","53285","123"
"1690","54732","123"
"1691","57611","123"
"1693","58581","123"
"1694","60218","123"
"1695","61264","123"
"1696","63221","123"
"1697","65437","123"
"1699","1732","124"
"1702","3768","124"
"1703","4645","124"
"1704","5509","124"
"1706","6773","124"
"1707","7657","124"
"1709","10340","124"
"1710","10828","124"
"1712","11732","124"
"1713","12879","124"
"1717","18326","124"
"1721","21525","124"
"1722","21664","124"
"1723","21788","124"
"1724","21917","124"
"1725","26845","124"
"1726","27201","124"
"1727","28365","124"
"1729","31967","124"
"1730","5818","125"
"1732","25967","125"
"1734","80402","125"
"1735","96168","125"
"1737","102950","125"
"1738","103024","125"
"1739","103293","125"
"1740","109882","125"
"1741","117040","125"
"1742","127386","125"
"1743","135209","125"
"1744","136068","125"
"1745","137545","125"
"1746","138787","125"
"1747","154243","125"
"1748","160651","125"
"1750","164915","125"
"1751","170014","125"
"1752","175703","125"
"1753","175740","125"
"1754","177822","125"
"1756","180807","125"
"1758","195757","125"
"1759","195785","125"
"1760","207863","125"
"1761","209556","125"
"1762","219804","125"
"1763","224118","125"
"1764","226776","125"
"1765","229860","125"
"1766","230156","125"
"1767","238688","125"
"1768","242560","125"
"1770","1601","126"
"1771","4500","126"
"1772","9172","126"
"1773","17267","126"
"1774","17816","126"
"1775","20189","126"
"1776","21138","126"
"1777","36561","126"
"1778","38310","126"
"1780","48561","126"
"1781","49188","126"
"1784","64702","126"
"1785","66155","126"
"1786","66605","126"
"1787","68005","126"
"1788","69226","126"
"1789","70043","126"
"1790","73421","126"
"1791","79416","126"
"1792","80868","126"
"1793","85250","126"
"1795","90672","126"
"1796","93691","126"
"1797","95977","126"
"1798","97938","126"
"1799","114995","126"
"1800","128889","126"
"1802","141329","126"
"1803","146847","126"
"1804","9330","127"
"1806","19673","127"
"1807","22932","127"
"1808","51563","127"
"1812","99741","127"
"1814","113105","127"
"1816","134904","127"
"1820","164430","127"
"1822","175698","127"
"1823","177759","127"
"1824","183172","127"
"1827","198715","127"
"1828","206397","127"
"1831","219519","127"
"1832","220858","127"
"1833","229923","127"
"1834","231436","127"
"1836","243282","127"
"1838","264162","127"
"1839","265628","127"
"1840","267237","127"
"1841","348","128"
"1843","1928","128"
"1844","2822","128"
"1845","4853","128"
"1847","5282","128"
"1848","6234","128"
"1852","11298","128"
"1854","11901","128"
"1855","12223","128"
"1856","14146","128"
"1857","14386","128"
"1858","15864","128"
"1861","17687","128"
"1862","18216","128"
"1866","19743","128"
"1868","20305","128"
"1869","20931","128"
"1870","21811","128"
"1871","24536","128"
"1872","24709","128"
"1875","29723","128"
"1876","29884","128"
"1878","31014","128"
"1881","16225","129"
"1883","20084","129"
"1884","63147","129"
"1885","65511","129"
"1886","65783","129"
"1889","86750","129"
"1890","115527","129"
"1891","119883","129"
"1893","131377","129"
"1895","143444","129"
"1896","160280","129"
"1897","162283","129"
"1898","162552","129"
"1899","172751","129"
"1900","172784","129"
"1902","180596","129"
"1903","187524","129"
"1904","194801","129"
"1905","198638","129"
"1906","199345","129"
"1907","207123","129"
"1908","216381","129"
"1909","237720","129"
"1910","245850","129"
"1911","251994","129"
"1913","258257","129"
"1914","258809","129"
"1915","262071","129"
"1916","263234","129"
"1917","275849","129"
"1918","289503","129"
"1919","292455","129"
"1920","298445","129"
"1921","300156","129"
"1925","185","130"
"1927","390","130"
"1928","659","130"
"1929","694","130"
"1931","856","130"
"1932","974","130"
"1933","1095","130"
"1934","1727","130"
"1935","2197","130"
"1936","2222","130"
"1939","2509","130"
"1940","2775","130"
"1941","2818","130"
"1943","3090","130"
"1944","3130","130"
"1945","3358","130"
"1949","3744","130"
"1950","4086","130"
"1953","4597","130"
"1954","4697","130"
"1956","4890","130"
"1957","1023589","131"
"1958","1047947","131"
"1959","1435074","131"
"1960","1491384","131"
"1961","1503833","131"
"1962","1512826","131"
"1963","1775546","131"
"1964","2343081","131"
"1965","2593789","131"
"1966","2908176","131"
"1967","3185075","131"
"1968","3192970","131"
"1969","3439038","131"
"1970","4012684","131"
"1971","4014372","131"
"1972","5382883","131"
"1973","5565288","131"
"1974","5737070","131"
"1975","6375102","131"
"1976","6730258","131"
"1977","6924761","131"
"1978","7018405","131"
"1979","7536811","131"
"1980","8434242","131"
"1981","8851964","131"
"1982","8973597","131"
"1983","9092535","131"
"1984","9751224","131"
"1985","9767060","131"
"1986","9899023","131"
"1987","10225908","131"
"1988","10409149","131"
"1989","10708416","131"
"1990","10743277","131"
"1991","11119930","131"
"1992","11731095","131"
"1993","11909176","131"
"1994","12290851","131"
"1995","12479439","131"
"1996","12532607","131"
"1997","13003817","131"
"1998","13015578","131"
"1999","13141806","131"
"2000","13161172","131"
"2001","13217808","131"
"2002","13901727","131"
"2003","14023779","131"
"2004","14210103","131"
"2005","288698","132"
"2006","387027","132"
"2007","400961","132"
"2008","438338","132"
"2009","500941","132"
"2010","536706","132"
"2011","544744","132"
"2012","566572","132"
"2013","635434","132"
"2014","722351","132"
"2015","820654","132"
"2016","872551","132"
"2017","887161","132"
"2018","933798","132"
"2019","957599","132"
"2020","1201007","132"
"2021","1209214","132"
"2022","1249353","132"
"2023","1276223","132"
"2024","1319745","132"
"2025","1358359","132"
"2026","1367289","132"
"2027","1547400","132"
"2028","1555745","132"
"2029","1568369","132"
"2030","1568918","132"
"2031","1624824","132"
"2032","1636428","132"
"2033","1718627","132"
"2034","1719896","132"
"2035","1745559","132"
"2036","1772673","132"
"2037","1812965","132"
"2038","1828515","132"
"2039","1872905","132"
"2040","1924443","132"
"2041","1969278","132"
"2042","1969735","132"
"2044","1977372","132"
"2045","2093560","132"
"2046","2127712","132"
"2047","2184800","132"
"2048","2210769","132"
"2049","2260603","132"
"2050","2297389","132"
"2051","2354567","132"
"2052","126586071","133"
"2053","141730443","133"
"2054","143878513","133"
"2055","144834103","133"
"2056","195979425","133"
"2057","4646","134"
"2059","63626","134"
"2061","179789","134"
"2062","179810","134"
"2064","188525","134"
"2065","207070","134"
"2066","210810","134"
"2067","269253","134"
"2069","291608","134"
"2070","298191","134"
"2071","304861","134"
"2072","311811","134"
"2073","329914","134"
"2074","343291","134"
"2075","352715","134"
"2076","383462","134"
"2077","386679","134"
"2078","397778","134"
"2079","414052","134"
"2080","441874","134"
"2081","444403","134"
"2082","456646","134"
"2083","463172","134"
"2084","466056","134"
"2085","502790","134"
"2086","507621","134"
"2087","508519","134"
"2088","514132","134"
"2089","515815","134"
"2090","526556","134"
"2091","527710","134"
"2092","533533","134"
"2093","540013","134"
"2094","553552","134"
"2095","563360","134"
"2096","566087","134"
"2097","566703","134"
"2098","566955","134"
"2099","570352","134"
"2100","573863","134"
"2101","576625","134"
"2102","39544","135"
"2103","59177","135"
"2104","115349","135"
"2105","173956","135"
"2107","182716","135"
"2109","199367","135"
"2112","253506","135"
"2113","281172","135"
"2114","308883","135"
"2115","316150","135"
"2116","316478","135"
"2117","320686","135"
"2118","336848","135"
"2120","352730","135"
"2122","355771","135"
"2123","365744","135"
"2124","369889","135"
"2125","388575","135"
"2126","401098","135"
"2127","408871","135"
"2128","410426","135"
"2129","424050","135"
"2130","429906","135"
"2131","437304","135"
"2132","462916","135"
"2133","465175","135"
"2134","503120","135"
"2135","505914","135"
"2136","515444","135"
"2137","534048","135"
"2138","541448","135"
"2139","547298","135"
"2140","553265","135"
"2141","554874","135"
"2142","576747","135"
"2144","29027","136"
"2146","288557","136"
"2147","798259","136"
"2148","931106","136"
"2149","1252077","136"
"2150","1313128","136"
"2151","1519779","136"
"2152","1635783","136"
"2153","1719948","136"
"2155","1838041","136"
"2156","2085741","136"
"2157","2118856","136"
"2158","2217919","136"
"2159","2302698","136"
"2160","2316684","136"
"2161","2364793","136"
"2162","2395019","136"
"2163","2478921","136"
"2164","2518356","136"
"2165","2600783","136"
"2166","2862622","136"
"2167","3054509","136"
"2168","3570706","136"
"2169","3745837","136"
"2170","3774822","136"
"2171","3963055","136"
"2172","4257338","136"
"2173","4570748","136"
"2174","4792802","136"
"2175","5660810","136"
"2176","5748886","136"
"2177","5841028","136"
"2178","6109178","136"
"2179","6113152","136"
"2180","6266644","136"
"2181","6462700","136"
"2182","6486472","136"
"2183","6507195","136"
"2184","6632190","136"
"2185","6996815","136"
"2186","7019325","136"
"2187","7315810","136"
"2188","7318739","136"
"2189","7502239","136"
"2192","273446","137"
"2194","305567","137"
"2195","314793","137"
"2196","331898","137"
"2197","344067","137"
"2198","626557","137"
"2199","755360","137"
"2200","773336","137"
"2201","876388","137"
"2202","973318","137"
"2203","998890","137"
"2204","1116355","137"
"2205","1155811","137"
"2206","1168921","137"
"2207","1207028","137"
"2208","1211888","137"
"2209","1274375","137"
"2210","1319168","137"
"2211","1540229","137"
"2212","1623200","137"
"2213","1632018","137"
"2214","1667835","137"
"2215","1691678","137"
"2216","1720281","137"
"2217","1735240","137"
"2218","1789000","137"
"2219","1811036","137"
"2220","1894819","137"
"2221","1897542","137"
"2222","1912468","137"
"2223","2008734","137"
"2224","2022196","137"
"2225","2111933","137"
"2226","2227465","137"
"2227","2250694","137"
"2228","2250841","137"
"2229","2272489","137"
"2230","2318915","137"
"2231","2359166","137"
"2232","2364691","137"
"2233","2391237","137"
"2234","2404828","137"
"2235","2450760","137"
"2236","2476295","137"
"2237","227190","138"
"2239","253183","138"
"2240","305266","138"
"2241","309944","138"
"2242","313794","138"
"2243","320044","138"
"2244","324137","138"
"2245","336648","138"
"2246","338197","138"
"2247","350555","138"
"2248","353336","138"
"2249","355618","138"
"2250","362342","138"
"2251","363727","138"
"2252","364200","138"
"2253","364299","138"
"2254","365719","138"
"2255","391070","138"
"2256","398843","138"
"2257","411011","138"
"2258","415908","138"
"2259","442366","138"
"2260","444399","138"
"2261","444996","138"
"2262","449036","138"
"2263","453731","138"
"2264","459615","138"
"2265","460388","138"
"2266","461140","138"
"2267","480339","138"
"2268","488449","138"
"2269","508720","138"
"2270","540341","138"
"2271","543056","138"
"2272","551803","138"
"2273","561694","138"
"2274","574085","138"
"2275","575472","138"
"2276","580370","138"
"2277","600514","138"
"2278","605551","138"
"2279","623981","138"
"2280","624827","138"
"2281","631103","138"
"2282","646410","138"
"2284","48613","139"
"2286","71446","139"
"2287","103252","139"
"2288","182860","139"
"2289","238776","139"
"2290","254867","139"
"2291","255829","139"
"2292","270783","139"
"2293","315008","139"
"2294","333194","139"
"2296","371706","139"
"2297","373291","139"
"2298","407741","139"
"2299","434095","139"
"2300","445871","139"
"2301","461437","139"
"2302","540224","139"
"2303","551026","139"
"2304","567531","139"
"2305","593296","139"
"2306","621166","139"
"2308","698641","139"
"2309","712365","139"
"2310","715469","139"
"2311","736517","139"
"2312","812384","139"
"2313","851507","139"
"2314","873931","139"
"2315","897191","139"
"2316","907853","139"
"2317","909404","139"
"2318","913947","139"
"2319","931292","139"
"2320","984529","139"
"2321","984933","139"
"2322","1004647","139"
"2323","1044513","139"
"2324","1050393","139"
"2325","1053868","139"
"2326","1054390","139"
"2327","1065328","139"
"2328","1077510","139"
"2329","13224","140"
"2330","14608","140"
"2331","62057","140"
"2332","72568","140"
"2333","94175","140"
"2334","94849","140"
"2335","121077","140"
"2336","122309","140"
"2337","137341","140"
"2338","152434","140"
"2339","177225","140"
"2340","193608","140"
"2341","201729","140"
"2342","206046","140"
"2343","211060","140"
"2344","213323","140"
"2345","213487","140"
"2346","218176","140"
"2347","220108","140"
"2348","230119","140"
"2349","234231","140"
"2350","255418","140"
"2351","255942","140"
"2353","268580","140"
"2354","272422","140"
"2355","281681","140"
"2357","288260","140"
"2358","300934","140"
"2359","316073","140"
"2360","323435","140"
"2361","330150","140"
